step,wallclock_sec,split,loss,tokens_per_sec,lr
4180,2205.075156,train,1.522589,64439.563630,2.00000000e-03
4200,2215.245909,train,1.518611,64435.737367,2.00000000e-03
4200,2218.618601,val,1.556111,,2.00000000e-03
4220,2229.351678,train,1.539893,46460.423658,2.00000000e-03
4240,2239.520823,train,1.610724,64445.927138,2.00000000e-03
4260,2249.690977,train,1.496491,64439.540970,2.00000000e-03
4280,2259.859431,train,1.542531,64450.304667,2.00000000e-03
4300,2270.028289,train,1.535824,64447.747888,2.00000000e-03
4320,2280.201640,train,1.533428,64419.286445,2.00000000e-03
4340,2290.372583,train,1.561435,64434.538072,2.00000000e-03
4360,2300.543530,train,1.502865,64434.513905,2.00000000e-03
4380,2310.711985,train,1.594891,64450.301645,2.00000000e-03
4400,2320.883943,train,1.520897,64428.107347,2.00000000e-03
4400,2324.255253,val,1.526600,,2.00000000e-03
4420,2334.891175,train,1.514844,46787.259774,2.00000000e-03
4440,2345.057701,train,1.516886,64462.530750,2.00000000e-03
4460,2355.223620,train,1.543136,64466.379850,2.00000000e-03
4480,2365.390735,train,1.545227,64458.792453,2.00000000e-03
4500,2375.560007,train,1.564742,64445.129364,2.00000000e-03
4520,2385.728199,train,1.422147,64451.966985,2.00000000e-03
4540,2395.898032,train,1.583556,64441.571353,2.00000000e-03
4560,2406.070431,train,1.474888,64425.313750,2.00000000e-03
4580,2416.238798,train,1.555732,64450.857756,2.00000000e-03
4600,2426.406685,train,1.582849,64453.901426,2.00000000e-03
4600,2429.778691,val,1.532418,,2.00000000e-03
4620,2440.510194,train,1.531558,46467.870910,2.00000000e-03
4640,2450.678059,train,1.550386,64454.037446,2.00000000e-03
4660,2460.845104,train,1.571252,64459.241389,2.00000000e-03
4680,2471.012371,train,1.553446,64457.837163,2.00000000e-03
4700,2481.180081,train,1.535454,64455.019828,2.00000000e-03
4720,2491.345111,train,1.486588,64472.021290,2.00000000e-03
4740,2501.512324,train,1.576123,64458.177255,2.00000000e-03
4760,2511.679991,train,1.539371,64455.294900,2.00000000e-03
4780,2521.848465,train,1.543332,64450.183775,2.00000000e-03
4800,2532.014523,train,1.530614,64465.495393,2.00000000e-03
4800,2535.384210,val,1.537505,,2.00000000e-03
4820,2546.105473,train,1.524479,46509.284288,2.00000000e-03
4840,2556.270531,train,1.469720,64471.844366,2.00000000e-03
4860,2566.436972,train,1.575773,64463.070443,2.00000000e-03
4880,2576.601318,train,1.524893,64476.356994,2.00000000e-03
4900,2586.768966,train,1.549552,64455.414300,2.00000000e-03
4920,2596.934561,train,1.559484,64468.439141,2.00000000e-03
4940,2607.099471,train,1.511849,64472.777388,2.00000000e-03
4960,2617.265798,train,1.498718,64463.793071,2.00000000e-03
4980,2627.433114,train,1.544359,64457.519747,2.00000000e-03
5000,2637.599637,train,1.518691,64462.553426,2.00000000e-03
5000,2640.970088,val,1.520549,,2.00000000e-03
5020,2651.692396,train,1.493406,46503.312996,2.00000000e-03
5040,2661.858967,train,1.479686,64462.246546,2.00000000e-03
5060,2672.024435,train,1.507930,64469.239004,2.00000000e-03
5080,2682.190972,train,1.566293,64462.465746,2.00000000e-03
5100,2692.359118,train,1.519198,64452.255633,2.00000000e-03
5120,2702.524482,train,1.552992,64469.901287,2.00000000e-03
5140,2712.692014,train,1.551644,64456.154894,2.00000000e-03
5160,2722.862083,train,1.495375,64440.075746,2.00000000e-03
5180,2733.030490,train,1.536929,64450.606901,2.00000000e-03
5200,2743.199882,train,1.547147,64444.364850,2.00000000e-03
5200,2746.573001,val,1.522715,,2.00000000e-03
5220,2757.300788,train,1.482958,46476.444253,2.00000000e-03
5240,2767.470358,train,1.506581,64443.239263,2.00000000e-03
5260,2777.638404,train,1.533002,64452.893386,2.00000000e-03
5280,2787.808296,train,1.498199,64441.195179,2.00000000e-03
5300,2797.975585,train,1.508201,64457.692058,2.00000000e-03
5320,2808.144453,train,1.540638,64447.685936,2.00000000e-03
